Sample type,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Conductance,Ci
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,4,0.029946293,180.4380443
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,5,0.030388789,185.9454229
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,6,0.02957937,181.4507721
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,7,0.027861783,169.7755802
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,8,0.029029021,179.4172591
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,9,0.029337847,184.2998933
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,10,0.028694863,178.7161953
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,1,0.111778429,242.6308121
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,2,0.115186597,244.027416
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,3,0.123002017,251.3374361
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,4,0.123505362,250.0228495
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,5,0.127497285,253.1163145
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,6,0.129077854,253.8660066
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,7,0.130089459,253.8178528
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,8,0.131929617,254.9960973
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,9,0.135770724,257.3104117
1WetControl9,37,7/6/2018,6800,1,Wet,Control,9,,81,10,0.135972555,256.5822123
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,1,0.042128223,238.8081833
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,2,0.042246354,236.6250063
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,3,0.043267714,239.4041794
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,4,0.041014864,230.7295238
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,5,0.041858616,232.4444896
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,6,0.043291982,237.2136691
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,7,0.043122117,235.6167671
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,8,0.044234699,239.1063677
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,9,0.044037035,237.8541688
1WetControl8,35,7/4/2018,6800,1,Wet,Control,8,,85,10,0.044668343,239.4667254
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,1,0.008310774,315.4019085
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,2,0.005090257,256.994362
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,3,0.003675431,182.6993638
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,4,0.004212448,202.236134
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,5,-0.000317689,3136.204573
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,6,0.001498633,-210.8465196
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,7,0.007195694,267.4222154
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,8,0.006767589,257.8585557
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,9,0.005412254,222.1723056
1DroughtControl10,35,7/4/2018,6800,1,Drought,Control,10,,90,10,0.005468646,223.5609274
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,1,0.002432909,332.8236202
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,2,0.001228087,310.2228823
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,3,0.001691901,312.575629
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,4,0.002394978,335.6880786
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,5,-0.001373944,498.434949
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,6,-0.009825534,414.9928582
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,7,0.000773492,216.5268242
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,8,0.004639844,373.2634244
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,9,0.008594018,381.8317219
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,10,0.008190913,377.7309715
1DroughtControl2,35,7/4/2018,6800,1,Drought,Control,2,,92,11,0.009999155,381.870641
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,1,0.07016136,256.082924
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,2,0.073057995,259.5274607
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,3,0.075093678,260.8902885
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,4,0.079281592,265.852807
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,5,0.079969571,264.459492
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,6,0.077841196,259.0942992
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,7,0.080884288,262.8815862
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,8,0.081456812,262.8524495
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,9,0.078955269,258.9903696
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,10,0.083729851,265.1637683
2WetControl9,35,7/4/2018,6800,2,Wet,Control,9,,93,11,0.082987574,263.9268744
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,1,0.021681376,192.4908076
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,2,0.023585825,196.2942143
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,3,0.029208703,192.8767628
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,4,0.027678237,178.2311284
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,5,0.045513653,213.3278278
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,6,0.048986433,219.6144487
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,7,0.050303191,221.5465691
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,8,0.050505403,220.8752868
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,9,0.052406527,225.6363504
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,10,0.053300155,226.9874056
2DroughtControl4,35,7/4/2018,6800,2,Drought,Control,4,,95,11,0.052474451,224.5643627
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,1,0.020147103,178.7651713
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,2,0.01864269,159.0270969
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,3,0.019673925,171.1638865
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,4,0.020961985,182.5099164
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,5,0.02197885,181.9604248
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,6,0.022267348,180.9069626
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,7,0.020799917,164.7252524
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,8,0.021600203,169.9404883
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,9,0.022879983,175.7950474
1WetControl10,22,6/21/2018,6800,1,Wet,Control,10,,96,10,0.02443677,185.8904819
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,1,0.028813134,170.2167461
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,2,0.026473489,153.6916515
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,3,0.026888409,153.5092196
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,4,0.027338448,159.9195702
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,5,0.028341045,164.2040862
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,6,0.029164636,167.6706397
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,7,0.028791376,162.0704912
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,8,0.030075102,164.4541051
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,9,0.029993902,160.4821974
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,10,0.031847975,167.6281896
1DroughtControl3,22,6/21/2018,6800,1,Drought,Control,3,,98,11,0.033386294,170.5400004
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,1,0.004851402,155.4518396
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,2,0.004819005,140.958704
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,3,0.004248544,88.42765032
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,4,0.006216883,172.8739784
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,5,0.006048263,129.9493551
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,6,0.005708199,148.2125742
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,7,0.007267278,144.7809168
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,8,0.008553986,156.1819013
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,9,0.008333315,132.8416006
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,10,0.008704828,122.5396977
1DroughtControl6,22,6/21/2018,6800,1,Drought,Control,6,,101,11,0.00959143,137.7128909
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,1,0.034455952,186.8564902
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,2,0.035669274,180.9854997
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,3,0.036692337,189.3554292
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,4,0.039471015,192.5445844
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,5,0.039945507,186.9685525
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,6,0.041064277,191.4621542
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,7,0.042866906,194.8893559
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,8,0.043674837,197.6114549
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,9,0.044604349,198.7779847
2WetControl7,22,6/21/2018,6800,2,Wet,Control,7,,102,10,0.044732705,198.4497461
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,1,0.00265465,240.6900861
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,2,0.001797111,131.796683
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,3,0.003133014,188.0238473
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,4,0.0042002,203.399266
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,5,0.004842594,187.5311316
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,6,0.004208625,122.9385386
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,7,0.004996431,134.813526
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,8,0.009375292,250.5116551
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,9,0.006820021,173.3232022
2WetControl1,22,6/21/2018,6800,2,Wet,Control,1,,103,10,0.005138187,93.3735525
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,1,0.071629486,231.7969118
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,2,0.068704994,226.5761607
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,3,0.069362324,224.8319602
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,4,0.071898788,229.6775768
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,5,0.071410973,230.7132789
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,6,0.07084198,230.0045217
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,7,0.069168206,223.9006514
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,8,0.071794752,231.6024995
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,9,0.07209973,228.2273404
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,10,0.073328568,231.7614448
1WetControl5,22,6/21/2018,6800,1,Wet,Control,5,,106,11,0.070989346,229.4866549
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,1,0.005146113,257.4269789
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,2,0.005227051,264.9821012
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,3,0.006621736,298.4518478
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,4,0.006513025,289.4789616
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,5,0.006304516,284.1528762
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,6,0.005937976,277.6030089
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,7,0.001513572,-89.44019342
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,8,0.006207839,278.1910222
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,9,0.006258672,278.4897927
1DroughtControl9,17,6/16/2018,6800,1,Drought,Control,9,,110,10,0.006196145,273.5441619
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,1,0.122425808,247.3002959
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,2,0.130360892,254.013466
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,3,0.127390654,249.3481204
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,4,0.130119018,251.5193371
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,5,0.127698344,248.2840246
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,6,0.128418548,248.4024353
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,7,0.13661636,255.8701002
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,8,0.133762574,253.1478387
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,9,0.130256423,248.8700144
1WetControl2,17,6/16/2018,6800,1,Wet,Control,2,,113,10,0.12933974,246.3823324
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,1,0.075391511,245.7568943
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,2,0.074542635,245.4213501
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,3,0.072084598,242.7473231
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,4,0.068992653,237.0904117
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,5,0.071072073,242.8225004
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,6,0.065781837,232.1452535
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,7,0.066113839,232.959372
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,8,0.068318677,239.4857085
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,9,0.064449597,231.4931867
2WetControl8,17,6/16/2018,6800,2,Wet,Control,8,,114,10,0.064723858,233.3827163
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,1,0.018425271,192.5882806
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,2,0.019512781,198.7295038
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,3,0.020093621,202.3730933
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,4,0.019591274,191.4653648
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,5,0.019576257,187.347674
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,6,0.019917905,186.3666493
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,7,0.020031614,188.9585733
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,8,0.022830503,209.9179508
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,9,0.02203856,199.7458186
2DroughtControl10,17,6/16/2018,6800,2,Drought,Control,10,,115,10,0.021392489,193.4375993
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,1,0.132038924,253.9447538
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,2,0.136158394,255.0297386
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,3,0.139261406,256.1593537
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,4,0.144211183,260.0549952
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,5,0.147211071,261.607492
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,6,0.145991428,259.8760127
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,7,0.143190683,256.5614174
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,8,0.154507579,264.5348658
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,9,0.154227776,264.0185375
1WetControl9,17,6/16/2018,6800,1,Wet,Control,9,,122,10,0.154444209,263.7368405
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,1,0.05307676,211.864687
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,2,0.053331373,211.3264851
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,3,0.05464507,215.1879396
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,4,0.05502024,215.4054673
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,5,0.053695145,210.693957
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,6,0.055554741,215.7407697
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,7,0.055969937,216.7912087
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,8,0.056310617,217.0584273
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,9,0.055154399,213.4337055
2WetControl10,13,6/12/2018,6800,2,Wet,Control,10,,123,10,0.055107381,212.8156482
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,1,0.005115273,287.4640256
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,2,0.005636363,290.5902965
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,3,0.00373998,232.8043799
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,4,0.00400565,245.215061
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,5,0.004145141,222.2480197
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,6,0.00471797,225.2483812
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,7,0.006078791,245.7544082
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,8,0.006521107,258.1573095
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,9,0.006663563,233.6567269
1DroughtControl10,13,6/12/2018,6800,1,Drought,Control,10,,128,10,0.00654764,221.3250882
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,1,0.009175208,195.5649187
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,2,0.010542656,212.5210863
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,3,0.010460191,185.2885212
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,4,0.011930908,199.8922349
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,5,0.01214123,197.4020296
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,6,0.014261184,219.5261518
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,7,0.013980036,213.6771182
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,8,0.013995021,208.9336552
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,9,0.01390975,202.7300336
1WetControl6,13,6/12/2018,6800,1,Wet,Control,6,,129,10,0.01405122,203.5262251
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,1,0.068277896,266.4894902
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,2,0.066476093,262.2296873
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,3,0.066975673,262.5519324
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,4,0.072561225,272.0438733
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,5,0.073031586,272.6533354
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,6,0.073452215,273.0699795
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,7,0.07024398,268.1333869
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,8,0.072002332,270.20143
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,9,0.071994294,270.097438
1WetControl8,13,6/12/2018,6800,1,Wet,Control,8,,134,10,0.0722795,270.0617295
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,1,0.003142789,320.734982
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,2,0.003780201,330.9546272
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,3,0.003760363,332.430455
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,4,0.002515376,298.5322317
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,5,0.001646408,232.5770739
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,6,0.002725254,305.4507307
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,7,0.002732024,301.6829656
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,8,0.002666183,298.3541113
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,9,0.003747685,329.8673609
2DroughtControl10,9,6/8/2018,6800,2,Drought,Control,10,,136,10,0.003616036,329.6213452
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,1,0.002266155,341.418954
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,2,0.002582108,345.9159696
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,3,0.001153742,272.6211816
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,4,0.001677987,315.9515811
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,5,0.002030811,323.1871769
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,6,0.001918933,327.0265226
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,7,0.002277458,344.8821525
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,8,0.002431761,333.2019586
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,9,0.002157897,334.5902371
2DroughtControl5,9,6/8/2018,6800,2,Drought,Control,5,,139,10,0.00361855,353.5186535
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,1,0.041998315,211.054006
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,2,0.044189327,216.9611999
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,3,0.045183134,219.0742884
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,4,0.046271216,222.3662447
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,5,0.046937447,224.952757
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,6,0.050710436,235.210925
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,7,0.047618267,222.9003815
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,8,0.048426626,224.2231092
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,9,0.050720847,231.3700313
1DroughtControl5,9,6/8/2018,6800,1,Drought,Control,5,,141,10,0.049245742,225.9745718
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,1,0.089492635,234.8058924
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,2,0.0892967,234.3432313
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,3,0.087856577,231.1257913
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,4,0.099471045,247.3178483
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,5,0.097427865,244.636529
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,6,0.095308419,241.1248373
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,7,0.095974124,240.7937932
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,8,0.097153074,241.4741523
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,9,0.099522595,243.3446408
1WetControl9,9,6/8/2018,6800,1,Wet,Control,9,,142,10,0.100637454,245.2548439
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,1,0.009917895,141.6250542
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,2,0.010007943,140.0374761
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,3,0.011755385,174.85277
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,4,0.010298555,140.2241117
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,5,0.011254403,160.1848772
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,6,0.010394063,130.9391426
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,7,0.010495802,131.6997998
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,8,0.01176941,160.2763762
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,9,0.012962028,178.7218172
1DroughtControl1,9,6/8/2018,6800,1,Drought,Control,1,,146,10,0.012369166,168.8647778
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,1,0.001441047,332.3997985
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,2,0.001520727,331.2408937
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,3,0.001897092,354.0127941
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,4,0.0009331,267.877408
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,5,0.001011424,270.5740108
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,6,0.001716701,317.790676
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,7,0.00130036,314.5705588
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,8,0.00142407,305.9234207
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,9,0.001546089,309.6927523
1DroughtBoth Pathogens9,9,6/8/2018,6800,1,Drought,Both Pathogens,9,,148,10,0.001588715,318.1265183
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,1,0.040436913,192.5456216
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,2,0.042673467,198.178444
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,3,0.041884061,193.0023447
2WetBoth Pathogens4,6,6/5/2018,6800,2,Wet,Both Pathogens,4,,149,4,0.043571147,198.3897992
